0:0:0:0:0:0:0:1 - - [22/May/2023:00:51:57 +0900] "GET /leekangjo/js/signup.js HTTP/1.1" 200 9456
0:0:0:0:0:0:0:1 - - [22/May/2023:00:51:57 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:00:51:58 +0900] "GET /leekangjo/img/favicon1.png HTTP/1.1" 200 11203
0:0:0:0:0:0:0:1 - - [22/May/2023:00:52:16 +0900] "GET /leekangjo/jsp/find_id/find_id_result.jsp HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [22/May/2023:00:52:33 +0900] "GET /leekangjo/jsp/signup/signup_emailchk.jsp HTTP/1.1" 200 1073
0:0:0:0:0:0:0:1 - - [22/May/2023:00:52:50 +0900] "GET /leekangjo/jsp/find_id/find_id_result.jsp HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [22/May/2023:00:52:55 +0900] "GET /leekangjo/jsp/signup/signup_emailchk.jsp HTTP/1.1" 200 1073
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:37 +0900] "GET /leekangjo/jsp/signup/signup_emailchk.jsp HTTP/1.1" 200 1030
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:37 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:38 +0900] "GET /leekangjo/index.jsp HTTP/1.1" 200 1619
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:38 +0900] "GET /leekangjo/css/index.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:38 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:38 +0900] "GET /leekangjo/js/index.js HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:43 +0900] "GET /leekangjo/jsp/signup/signup_emailchk.jsp HTTP/1.1" 200 1030
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:43 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:45 +0900] "GET /leekangjo/jsp/find_id/find_id_result.jsp HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:46 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:00:53:58 +0900] "GET /leekangjo/jsp/signup/signup_idchk.jsp HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [22/May/2023:00:56:06 +0900] "GET /leekangjo/jsp/signup/signup_idchk.jsp HTTP/1.1" 200 1238
0:0:0:0:0:0:0:1 - - [22/May/2023:00:56:06 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:00:56:20 +0900] "GET /leekangjo/jsp/signup/signup_second.jsp HTTP/1.1" 500 2607
0:0:0:0:0:0:0:1 - - [22/May/2023:00:56:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/May/2023:00:57:33 +0900] "GET /leekangjo/jsp/signup/signup_second.jsp HTTP/1.1" 500 2607
0:0:0:0:0:0:0:1 - - [22/May/2023:00:58:20 +0900] "GET /leekangjo/jsp/signup/signup_second.jsp HTTP/1.1" 500 2607
0:0:0:0:0:0:0:1 - - [22/May/2023:00:58:38 +0900] "GET /leekangjo/jsp/signup/signup_second.jsp HTTP/1.1" 500 2607
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:18 +0900] "GET /leekangjo/jsp/signup/signup_send.jsp HTTP/1.1" 200 840
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:18 +0900] "GET /leekangjo/css/signup_second.css HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:18 +0900] "GET /leekangjo/js/pwE.js HTTP/1.1" 200 417
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:18 +0900] "GET /leekangjo/img/Logo4.png HTTP/1.1" 200 4864
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:30 +0900] "GET /leekangjo/jsp/signup/signup_send.jsp HTTP/1.1" 200 842
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:30 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:45 +0900] "GET /leekangjo/jsp/signup/signup_send.jsp HTTP/1.1" 200 906
0:0:0:0:0:0:0:1 - - [22/May/2023:00:59:53 +0900] "GET /leekangjo/jsp/signup/signup_stdnumchk.jsp HTTP/1.1" 200 964
0:0:0:0:0:0:0:1 - - [22/May/2023:01:00:24 +0900] "GET /leekangjo/jsp/signup/signup_stdnumchk.jsp HTTP/1.1" 200 1267
0:0:0:0:0:0:0:1 - - [22/May/2023:01:00:32 +0900] "GET /leekangjo/jsp/signup/signup_telchk.jsp HTTP/1.1" 200 2012
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:02 +0900] "GET /leekangjo/jsp/signup/signup_telchk.jsp HTTP/1.1" 200 2285
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:03 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:14 +0900] "GET /leekangjo/jsp/signup/signup_telchk.jsp HTTP/1.1" 200 2342
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:21 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:21 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:21 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:21 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:02:21 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:21 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 938
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 1166
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/css/LoginMain.css HTTP/1.1" 200 2166
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:32 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:06:44 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 1102
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:23 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 1102
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:28 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:29 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:31 +0900] "GET /leekangjo/index.jsp HTTP/1.1" 200 1619
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:31 +0900] "GET /leekangjo/css/index.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:31 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:31 +0900] "GET /leekangjo/js/index.js HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [22/May/2023:01:07:31 +0900] "GET /leekangjo/img/favicon1.png HTTP/1.1" 200 11203
0:0:0:0:0:0:0:1 - - [22/May/2023:01:08:03 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 912
0:0:0:0:0:0:0:1 - - [22/May/2023:01:08:03 +0900] "GET /leekangjo/css/LoginMain.css HTTP/1.1" 200 2166
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:05 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 912
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:22 +0900] "GET /leekangjo/index.jsp HTTP/1.1" 200 1619
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:23 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1979
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:24 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:47 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:48 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:51 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:10:53 +0900] "GET /leekangjo/jsp/store/detail/seat.jsp?store_num230518111451 HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:09 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:09 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:11 +0900] "GET /leekangjo/index.jsp HTTP/1.1" 200 1619
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:11 +0900] "GET /leekangjo/css/index.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:11 +0900] "GET /leekangjo/js/index.js HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:11 +0900] "GET /leekangjo/img/favicon1.png HTTP/1.1" 200 11203
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:34 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:37 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:37 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:37 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:44 +0900] "GET /leekangjo/jsp/store/detail/seat.jsp?store_num230518111451 HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:45 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:11:45 +0900] "GET /leekangjo/jsp/store/detail/menu.jsp?store_num=230518111451 HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [22/May/2023:01:12:58 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:00 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1915
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:00 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:04 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:05 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:05 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:44 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:45 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/jsp/store/store.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/css/Header.css HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/css/slide.css HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/css/buttonST.css HTTP/1.1" 200 1282
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/img/Logo4_warning.png HTTP/1.1" 200 8030
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/js/slide.js HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/js/store.js HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:48 +0900] "GET /leekangjo/jsp/store/img/favicon1.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:51 +0900] "GET /leekangjo/jsp/store/store.jsp?store_num=230518111451 HTTP/1.1" 200 1902
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:51 +0900] "GET /leekangjo/img/MainLogo.png HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [22/May/2023:01:13:51 +0900] "GET /leekangjo/jsp/store/detail/info.jsp?store_num=230518111451 HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:03 +0900] "GET /leekangjo/index.jsp HTTP/1.1" 200 1619
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:03 +0900] "GET /leekangjo/css/index.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:03 +0900] "GET /leekangjo/js/index.js HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:03 +0900] "GET /leekangjo/img/favicon1.png HTTP/1.1" 200 11203
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:04 +0900] "GET /leekangjo/jsp/login/login_first.jsp HTTP/1.1" 200 1281
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:04 +0900] "GET /leekangjo/css/LoginMain.css HTTP/1.1" 200 2166
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:04 +0900] "GET /leekangjo/js/LoginJS.js HTTP/1.1" 200 718
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:04 +0900] "GET /leekangjo/img/Logo4.png HTTP/1.1" 200 4864
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:07 +0900] "POST /leekangjo/jsp/login/login_second.jsp HTTP/1.1" 200 1723
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:07 +0900] "GET /leekangjo/css/iconST.css HTTP/1.1" 200 271
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:07 +0900] "GET /leekangjo/css/signup_second.css HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [22/May/2023:01:14:07 +0900] "GET /leekangjo/js/pwE_login.js HTTP/1.1" 200 417
